Codigo	Descripcion	Precio Costo	Precio Venta	Precio Mayoreo	Inventario	Inv. Minimo	Departamento
1676	FILTRO BMB BOCA 43 ALTURA 100 CON RESORTE 	$9700.00	$15500.00	$0.00	1.00	0.000	- Sin Departamento -
1679	FILTRO BMB BOCA 45 X 150 CON RESORTE 	$11725.00	$19000.00	$0.00	4.00	0.000	- Sin Departamento -
1680	FILTRO BMB BOCA 45X 100 CON RESORTE 	$10460.00	$17000.00	$0.00	3.00	0.000	- Sin Departamento -
1818	FILTRO BMB BOCA 50 X 150 CON RESORTE	$11640.00	$18800.00	$0.00	2.00	0.000	- Sin Departamento -
1816	FILTRO BMB BOCA 55 ALTURA 100 CON RESORTE 	$9120.00	$16200.00	$0.00	0.00	0.000	- Sin Departamento -
1678	FILTRO BMB BOCA 55 ALTURA 150 CON RESORTE	$10370.00	$17300.00	$0.00	3.00	0.000	- Sin Departamento -
 Z090119	FILTRO DE ACEITE BAJAJ 200 ROUSER FAR	$3540.00	$6500.00	$0.00	2.00	0.000	- Sin Departamento -
1227	FILTRO DE ACEITE DEDAL HONDA TITAN	$520.00	$800.00	$0.00	2.00	0.000	- Sin Departamento -
 CKM0186	FILTRO DE ACEITE FZ16 / ROUSER 135	$1320.00	$3000.00	$0.00	4.00	0.000	- Sin Departamento -
1229	FILTRO DE ACEITE HONDA TORNADO/ TWISTTER	$880.00	$2500.00	$0.00	4.00	0.000	- Sin Departamento -
 CKM0187	FILTRO DE ACEITE ROUSER 200/ DUKE 200	$1845.00	$3000.00	$0.00	4.00	0.000	- Sin Departamento -
1002963	FILTRO DE ACEITE WAVE FORTE	$190.00	$800.00	$0.00	5.00	0.000	- Sin Departamento -
1452	FILTRO DE AIRE 35MM ALTO  	$1540.00	$2500.00	$0.00	0.00	0.000	- Sin Departamento -
1339	FILTRO DE AIRE 35MM CORTO TSH 	$1540.00	$2500.00	$0.00	3.00	0.000	- Sin Departamento -
1340	FILTRO DE AIRE 39MM RIDERS 	$1540.00	$2500.00	$0.00	1.00	0.000	- Sin Departamento -
1341	FILTRO DE AIRE 42MM CORTO TSH	$1540.00	$2400.00	$0.00	1.00	0.000	- Sin Departamento -
 Z340373	FILTRO DE AIRE BIZ 125 FAR 	$4020.00	$6900.00	$0.00	4.00	0.000	- Sin Departamento -
 MPR35B	FILTRO DE AIRE CONICO 35MM	$2415.00	$4000.00	$0.00	0.00	0.000	- Sin Departamento -
 SM0094	FILTRO DE AIRE FZ 	$6590.00	$10600.00	$0.00	3.00	0.000	- Sin Departamento -
1651	FILTRO DE AIRE FZ160	$5400.00	$8700.00	$0.00	2.00	0.000	- Sin Departamento -
32	FILTRO DE AIRE GOMA ESPUMA SMASH 	$670.00	$1500.00	$0.00	20.00	0.000	- Sin Departamento -
1002948	FILTRO DE AIRE H BIZ 125 FORTE	$2730.00	$4900.00	$0.00	1.00	0.000	- Sin Departamento -
 MX102100003	FILTRO DE AIRE H TWISTER 250	$5665.00	$9100.00	$0.00	3.00	0.000	- Sin Departamento -
1002953	FILTRO DE AIRE H. XR 125 FORTE	$4450.00	$7100.00	$0.00	0.00	1	- Sin Departamento -
46	FILTRO DE AIRE HONDA CG NEW TITAN 150 GM	$4140.00	$7100.00	$0.00	3.00	1	- Sin Departamento -
 RES491	FILTRO DE AIRE HONDA NEW WAVE 110S NSU	$4200.00	$6800.00	$0.00	3.00	0.000	- Sin Departamento -
9001	FILTRO DE AIRE HONDA TITAN 150 MAX	$4420.00	$8700.00	$0.00	1.00	0.000	- Sin Departamento -
 CKM0461	FILTRO DE AIRE HONDA TORNADO CKM 	$4250.00	$7000.00	$0.00	4.00	0.000	- Sin Departamento -
1002954	FILTRO DE AIRE HONDA TORNADO XR 250 FORTE	$4660.00	$7500.00	$0.00	1.00	1	- Sin Departamento -
 CKM0734	FILTRO DE AIRE HONDA WAVE 100	$3190.00	$6000.00	$0.00	2.00	0.000	- Sin Departamento -
47	FILTRO DE AIRE HONDA WAVE OSAKA/GM	$5100.00	$8200.00	$0.00	0.00	0.000	- Sin Departamento -
 Z340377	FILTRO DE AIRE NEW CRYPTON FAR	$4550.00	$7900.00	$0.00	3.00	0.000	- Sin Departamento -
1004978	FILTRO DE AIRE NEW TITAN 	$4550.00	$7700.00	$0.00	2.00	0.000	- Sin Departamento -
 CKM0464	FILTRO DE AIRE NEW WAVE CKM 	$3700.00	$6000.00	$0.00	0.00	0.000	- Sin Departamento -
 Z340	FILTRO DE AIRE NXR 125-BROSS SKUA 150 FAR	$3575.00	$7000.00	$0.00	5.00	1	- Sin Departamento -
1002949	FILTRO DE AIRE NXR125 BROSS FORTE	$2540.00	$5760.00	$0.00	0.00	0.000	- Sin Departamento -
1338	FILTRO DE AIRE RIDERS 35MM ALTO	$1100.00	$2500.00	$0.00	6.00	0.000	- Sin Departamento -
1342	FILTRO DE AIRE RIDERS 42MM ALTO 	$1100.00	$2500.00	$0.00	2.00	0.000	- Sin Departamento -
1004979	FILTRO DE AIRE ROUSER NS200	$3840.00	$6500.00	$0.00	5.00	0.000	- Sin Departamento -
1406	FILTRO DE AIRE RX150 MS2 MAX5	$2350.00	$3750.00	$0.00	2.00	0.000	- Sin Departamento -
 Z090130	FILTRO DE AIRE WAVE VIEJA FAR	$4550.00	$7300.00	$0.00	4.00	0.000	- Sin Departamento -
1002957	FILTRO DE AIRE YAMAHA NEW CRYPTON FORTE	$3720.00	$6900.00	$0.00	0.00	1	- Sin Departamento -
 CKM0463	FILTRO DE AIRE YAMAHA-YBR 125 OSAKA	$3850.00	$6500.00	$0.00	2.00	0.000	- Sin Departamento -
1885	FILTRO DE NAFTA ANONIZADOS COLORES 	$3000.00	$7000.00	$0.00	10.00	0.000	- Sin Departamento -
631	FILTRO DE NAFTA COLORES 	$395.00	$1000.00	$0.00	14.00	0.000	- Sin Departamento -
34	FILTRO DE NAFTA MEDIANO C/IMAN FORTE	$215.00	$700.00	$0.00	65.00	0.000	- Sin Departamento -
882	FLOTANTE DE NAFTA HONDA WAVE SPARTA	$3700.00	$5200.00	$0.00	0.00	0.000	- Sin Departamento -
1723	FLOTANTE NAFTA SMASH	$3920.00	$7000.00	$0.00	2.00	0.000	- Sin Departamento -
 9471 SM010	FOCO DE 110	$0.00	$1900.00	$0.00	10.00	0.000	- Sin Departamento -
1722	FORMADOR DE JUNTA GRIS 40G 	$2377.00	$4000.00	$0.00	3.00	0.000	- Sin Departamento -
1360	FORMADOR DE JUNTAS GRIS OSAKA	$4550.00	$7300.00	$0.00	6.00	0.000	- Sin Departamento -
1002610	FRENTE DE OPTICA XR125 NEGRO/BLANCO 	$6430.00	$10800.00	$0.00	2.00	0.000	- Sin Departamento -
 FUERX	FUELLE H TITAN 150 	$5090.00	$8200.00	$0.00	7.00	0.000	- Sin Departamento -
 FUETORBK	FUELLE H TORNADO NEGROS 24 ESPIRALES 	$5690.00	$9000.00	$0.00	2.00	0.000	- Sin Departamento -
1225	FUELLE SUSPENSION BROS/ SKUA 	$2760.00	$5000.00	$0.00	6.00	0.000	- Sin Departamento -
2697	FUNDA BROSS/ SKUA ZR 	$7050.00	$12000.00	$0.00	1.00	1	- Sin Departamento -
1863	FUNDA CG TITAN ALTO IMPACTO 	$11000.00	$18000.00	$0.00	3.00	0.000	- Sin Departamento -
7980	FUNDA CRYPTON BEAST	$7050.00	$12000.00	$0.00	0.00	0.000	- Sin Departamento -
1800	FUNDA CRYPTON KING	$9420.00	$16000.00	$0.00	3.00	0.000	- Sin Departamento -
1867	FUNDA CRYPTON NEW ALTO IMPACTO PREMIUM 	$11000.00	$18000.00	$0.00	3.00	0.000	- Sin Departamento -
1868	FUNDA CRYPTON V ALTO IMPACTO	$11000.00	$18000.00	$0.00	3.00	0.000	- Sin Departamento -
7258	FUNDA DE ASIENTO H DAX	$7280.00	$10900.00	$0.00	2.00	0.000	- Sin Departamento -
1234	FUNDA DE ASIENTO NEW TITAN 150 BORDADA	$2160.00	$8900.00	$0.00	2.00	0.000	- Sin Departamento -
1498	FUNDA DE ASIENTO SKUA 150	$6500.00	$9500.00	$0.00	1.00	0.000	- Sin Departamento -
6497	FUNDA DE ASIENTO TITAN 150/ MOTOMEL S2	$6110.00	$12000.00	$0.00	3.00	0.000	- Sin Departamento -
1865	FUNDA FZ160 ALTO IMPACTO 	$11000.00	$19000.00	$0.00	3.00	0.000	- Sin Departamento -
783	FUNDA H. TITAN 150 BEAST	$7050.00	$12000.00	$0.00	3.00	0.000	- Sin Departamento -
1275	FUNDA HONDA BIZ 125 ANTIDESLIZANTE	$12000.00	$18000.00	$0.00	3.00	0.000	- Sin Departamento -
4679	FUNDA HONDA NEW TITAN 150 GL	$6100.00	$11000.00	$0.00	1.00	0.000	- Sin Departamento -
1653	FUNDA HONDA STORM 	$7280.00	$11000.00	$0.00	0.00	0.000	- Sin Departamento -
1737	FUNDA HONDA TORNADO ALTO IMPACTO 	$9500.00	$14500.00	$0.00	1.00	0.000	- Sin Departamento -
1968	FUNDA HONDA TWISTER 250 ALTO IMPACTO 	$9500.00	$14500.00	$0.00	0.00	0.000	- Sin Departamento -
1314	FUNDA NEW CRYPTON BEAST	$7050.00	$12000.00	$0.00	2.00	0.000	- Sin Departamento -
873	FUNDA NEW CRYPTON KING	$9420.00	$16000.00	$0.00	1.00	0.000	- Sin Departamento -
1799	FUNDA RX150 BEAST	$7050.00	$12000.00	$0.00	5.00	0.000	- Sin Departamento -
1866	FUNDA SKUA 150 ALTO IMPACTO PREMIUM	$11000.00	$18000.00	$0.00	5.00	0.000	- Sin Departamento -
1859	FUNDA SMASH ALTO IMPACTO ECONOMICA	$5000.00	$9500.00	$0.00	0.00	0.000	- Sin Departamento -
1862	FUNDA SMASH ALTO IMPACTO PREMIUN 	$11000.00	$18000.00	$0.00	6.00	0.000	- Sin Departamento -
1395	FUNDA SMASH BEAST 	$7050.00	$12500.00	$0.00	3.00	0.000	- Sin Departamento -
1671	FUNDA SMASH KING	$9420.00	$16000.00	$0.00	3.00	0.000	- Sin Departamento -
3498	FUNDA TORNADO 250 POWER GL	$6100.00	$11000.00	$0.00	2.00	0.000	- Sin Departamento -
1670	FUNDA WAVE S ALTO IMPACTO 	$11000.00	$18000.00	$0.00	8.00	0.000	- Sin Departamento -
1669	FUNDA WAVE S BEAST	$7050.00	$12000.00	$0.00	0.00	0.000	- Sin Departamento -
1600	FUNDA WAVE S KING	$9420.00	$16000.00	$0.00	1.00	0.000	- Sin Departamento -
1860	FUNDA WAVE V ALTO IMPACTO ECONOMICA	$5000.00	$9500.00	$0.00	1.00	0.000	- Sin Departamento -
1864	FUNDA WAVE V ALTO IMPACTO PREMIUN 	$11000.00	$18000.00	$0.00	2.00	0.000	- Sin Departamento -
1601	FUNDA WAVE VIEJA BEAST	$7050.00	$12000.00	$0.00	3.00	0.000	- Sin Departamento -
1672	FUNDA WAVE VIEJA KING	$9420.00	$16000.00	$0.00	2.00	0.000	- Sin Departamento -
3105	FUNDA Y. FZ 16 BEAST	$7050.00	$12000.00	$0.00	1.00	0.000	- Sin Departamento -
754	FUNDA YAMAHA YBR 125 POWER GL	$6100.00	$12000.00	$0.00	1.00	0.000	- Sin Departamento -
1497	FUNDA YBR 125 BEAST	$7050.00	$12000.00	$0.00	2.00	0.000	- Sin Departamento -
1316	FUSIBLE MINI 	$325.00	$500.00	$0.00	10.00	0.000	- Sin Departamento -
1315	FUSIBLE PLANO 10-15-20-30	$65.00	$150.00	$0.00	76.00	0.000	- Sin Departamento -
1504	FUSIBLE VIDRIO 5A 32MM OSAKA	$60.00	$200.00	$0.00	94.00	0.000	- Sin Departamento -
 QLED100	GIRO UNIVERSAL LED RECTANGULAR 15LED 	$6440.00	$11000.00	$0.00	4.00	1	- Sin Departamento -
1806	GLOBITOS 	$850.00	$1700.00	$0.00	10.00	0.000	- Sin Departamento -
24	GOMA MASA MOTOMEL SKUA 150	$1190.00	$3500.00	$0.00	20.00	1	- Sin Departamento -
22	GOMA MASA SMASH X4	$240.00	$1500.00	$0.00	44.00	0.000	- Sin Departamento -
1453	GOMA MAZA H TITAN 150 	$1170.00	$2300.00	$0.00	0.00	0.000	- Sin Departamento -
1437	GOMA MAZA H. BIZ 125 	$1080.00	$2100.00	$0.00	0.00	0.000	- Sin Departamento -
30081	GOMA MAZA STORM/ YBR 	$1420.00	$2500.00	$0.00	19.00	0.000	- Sin Departamento -
30077	GOMA MAZA WAVE NEW S 	$330.00	$1800.00	$0.00	2.00	0.000	- Sin Departamento -
1635	GOMA MAZA WAVE VIEJA 	$560.00	$1500.00	$0.00	81.00	0.000	- Sin Departamento -
1296	GOMA PATADA 	$170.00	$500.00	$0.00	37.00	0.000	- Sin Departamento -
1004723	GOMA POSA PIE BIZ/WAVE110	$2030.00	$3500.00	$0.00	0.00	0.000	- Sin Departamento -
1831	GOMA POSA PIE PROTAPER 	$3000.00	$7000.00	$0.00	12.00	0.000	- Sin Departamento -
1250	GOMA POSA PIE SMASH 110 	$900.00	$1500.00	$0.00	42.00	0.000	- Sin Departamento -
1699	GOMA POSA PIE WAVE 	$3260.00	$4900.00	$0.00	9.00	0.000	- Sin Departamento -
1697	GOMA POSA PIE WAVE NEW 	$2160.00	$3500.00	$0.00	0.00	0.000	- Sin Departamento -
1439	GOMA ROSA CADENA RX150	$1250.00	$2250.00	$0.00	2.00	0.000	- Sin Departamento -
1844	GORRAS 	$10000.00	$18000.00	$0.00	10.00	0.000	- Sin Departamento -
1254	GRASA MULTIUSO X 200G WANDER 	$1770.00	$4560.00	$0.00	2.00	0.000	- Sin Departamento -
1825	GUANTES FOX 100%	$12000.00	$25000.00	$0.00	8.00	0.000	- Sin Departamento -
1826	GUANTES PARA MOTO 	$6800.00	$11000.00	$0.00	4.00	0.000	- Sin Departamento -
1350	GUARDABARRO DELANTERO SMASH NEGRO	$13350.00	$25000.00	$0.00	3.00	0.000	- Sin Departamento -
1548	GUARDABARRO DELANTERO WAVE NEGRO 	$26000.00	$39000.00	$0.00	1.00	0.000	- Sin Departamento -
1636	GUARDABARRO DELANTERO WAVE NEW 	$18590.00	$29800.00	$0.00	0.00	0.000	- Sin Departamento -
1631	GUARDABARRO TRASERO SKUA 150	$10500.00	$17850.00	$0.00	0.00	0.000	- Sin Departamento -
1320	GUARDABARRO TRASERO SMASH 	$7980.00	$14400.00	$0.00	1.00	0.000	- Sin Departamento -
1381	GUARDABARRO TRASERO WAVE 	$6975.00	$12900.00	$0.00	3.00	0.000	- Sin Departamento -
1700	GUARDABARRO TRASERO WAVE NEW	$11900.00	$19100.00	$0.00	1.00	0.000	- Sin Departamento -
1668	GUIA CADENA DISTRIBUCION TITAN 150	$7960.00	$12800.00	$0.00	1.00	0.000	- Sin Departamento -
 CKM0226	GUIA DE CADENA DE DISTRIBUCION TORNADO 250 	$6770.00	$10900.00	$0.00	4.00	0.000	- Sin Departamento -
1004177	GUIA DE VALVULA CG-RX-VARILLERO	$1930.00	$3400.00	$0.00	1.00	2	- Sin Departamento -
1365	GUIA DE VALVULA CRYPTON PAG	$1890.00	$3500.00	$0.00	5.00	0.000	- Sin Departamento -
 V15	GUIA DE VALVULA H TITAN 150 	$2890.00	$4600.00	$0.00	3.00	0.000	- Sin Departamento -
 G1071	GUIA DE VALVULA H TITAN 150 CILBRAKE 	$1750.00	$3500.00	$0.00	5.00	0.000	- Sin Departamento -
1277	GUIA DE VALVULA OSAKA 110 	$1890.00	$3000.00	$0.00	3.00	0.000	- Sin Departamento -
1004176	GUIA DE VALVULA SMASH WAVE- BIZ 100 CNK	$1900.00	$3500.00	$0.00	8.00	0.000	- Sin Departamento -
 GUITE	GUIA Y TENSOR CADENA DISTR. HBIZ 125	$4320.00	$6920.00	$0.00	4.00	0.000	- Sin Departamento -
 SM01726	GUIA Y TENSOR DE CADENA NEW CRYPTON 	$6090.00	$10400.00	$0.00	1.00	0.000	- Sin Departamento -
 WL048	GUIÑO HONDA STORM- RX 150 OSAKA 	$6200.00	$10700.00	$0.00	0.00	0.000	- Sin Departamento -
1004619	GUIÑO HONDA TITAN 150/XR125 FORTE	$5760.00	$11500.00	$0.00	2.00	0.000	- Sin Departamento -
 JR007	GUIÑO HONDA WAVE 100 AMBAR	$4215.00	$11500.00	$0.00	3.00	0.000	- Sin Departamento -
1004678	GUIÑO HONDA XR 125 	$9735.00	$15800.00	$0.00	1.00	0.000	- Sin Departamento -
 F177	GUIÑO LED SECUENCIAL	$6770.00	$11000.00	$0.00	0.00	0.000	- Sin Departamento -
 F176	GUIÑO LED SECUENCIAL LINEAL 	$6280.00	$11000.00	$0.00	1.00	0.000	- Sin Departamento -
 F193	GUIÑO SECUELCIAL LED	$6395.00	$11000.00	$0.00	5.00	0.000	- Sin Departamento -
 F192	GUIÑO SECUENCIAL LED 	$6395.00	$11000.00	$0.00	1.00	0.000	- Sin Departamento -
 F194	GUIÑO SECUENCIAL LED	$6395.00	$11000.00	$0.00	5.00	0.000	- Sin Departamento -
1710	GUIÑO SECUENSIAL 	$12000.00	$19200.00	$0.00	0.00	0.000	- Sin Departamento -
1004685	GUIÑO STORM 125 PAR FORTE	$6270.00	$11300.00	$0.00	3.00	0.000	- Sin Departamento -
1003099	GUIÑO TRASERO BROSS SKUA PAR	$6120.00	$11020.00	$0.00	0.00	0.000	- Sin Departamento -
 QLED102	GUIÑO UNIVERSAL 1LED SMD	$6470.00	$11000.00	$0.00	1.00	0.000	- Sin Departamento -
 QLED101	GUIÑO UNIVERSAL FLECHA OSAKA	$6400.00	$11600.00	$0.00	0.00	0.000	- Sin Departamento -
 QLED103	GUIÑO UNIVERSAL LED FLECHA 12 LED	$5430.00	$11000.00	$0.00	1.00	1	- Sin Departamento -
 QC431	GUIÑO WAVE AMBAR PAR	$5600.00	$11000.00	$0.00	4.00	0.000	- Sin Departamento -
 WLNW	GUIÑO WAVE NEW PAR	$9800.00	$15600.00	$0.00	9.00	0.000	- Sin Departamento -
1003994	HORQUILLA TRASERA SMASH CON SOPORTE 	$16590.00	$27000.00	$0.00	2.00	0.000	- Sin Departamento -
9	INFLADOR ALUMINIO 	$2350.00	$3290.00	$0.00	1.00	0.000	- Sin Departamento -
17	IODO AUXILIAR RECTANGULAR 6LED	$7000.00	$11200.00	$0.00	0.00	0.000	- Sin Departamento -
 CKM0561	JUEGO DE DIRECCION CG125 CG150	$4600.00	$8200.00	$0.00	3.00	0.000	- Sin Departamento -
1212	JUEGO DE DIRECCION RX 150 OSAKA 	$3890.00	$7200.00	$0.00	0.00	0.000	- Sin Departamento -
 CKM0357	JUEGO DE DIRECCION SMASH CKM	$3650.00	$6000.00	$0.00	1.00	1	- Sin Departamento -
1003723	JUEGO DE DIRECCION SMASH FORTE 	$3160.00	$5500.00	$0.00	8.00	0.000	- Sin Departamento -
 PG108900002	JUEGO DE DIRECCION SMASH PAG	$4615.00	$7900.00	$0.00	2.00	0.000	- Sin Departamento -
 CUB117	JUEGO DE DIRECCION TORNADO 250 	$4080.00	$7200.00	$0.00	2.00	0.000	- Sin Departamento -
 Z34	JUEGO DE DIRECCION YBR 125	$4375.00	$7000.00	$0.00	3.00	1	- Sin Departamento -
 CD011	JUEGO DE DIRECCION YBR 125 	$4260.00	$7100.00	$0.00	2.00	0.000	- Sin Departamento -
1433	JUEGO DIRECCION H WAVE SPARTA 	$4080.00	$7000.00	$0.00	4.00	0.000	- Sin Departamento -
1435	JUNTA BASE CILINDRO 110	$590.00	$1000.00	$0.00	8.00	0.000	- Sin Departamento -
1780	JUNTA CABEZAL 110 JC 	$2320.00	$4000.00	$0.00	8.00	0.000	- Sin Departamento -
1003262	JUNTA CABEZAL CILINDRO 100CC 	$1760.00	$3000.00	$0.00	9.00	0.000	- Sin Departamento -
1003282	JUNTA CABEZAL CRYPTON 100 FORTE	$1120.00	$2200.00	$0.00	9.00	0.000	- Sin Departamento -
1248	JUNTA CABEZAL DAKAR 200 TSH 	$950.00	$1550.00	$0.00	2.00	0.000	- Sin Departamento -
1003270	JUNTA CABEZAL H TITAN 150 C/ ORING	$870.00	$3700.00	$0.00	0.00	3	- Sin Departamento -
1003276	JUNTA CABEZAL ROUSER 150 58.5MM	$1450.00	$2750.00	$0.00	3.00	0.000	- Sin Departamento -
1003291	JUNTA CABEZAL RX150 FORTE	$920.00	$2950.00	$0.00	0.00	0.000	- Sin Departamento -
 HCYL11	JUNTA CABEZAL SKUA 150 OSAKA	$1190.00	$2500.00	$0.00	1.00	0.000	- Sin Departamento -
1003278	JUNTA CABEZAL SKUA 150/ RX150 	$1400.00	$2600.00	$0.00	7.00	0.000	- Sin Departamento -
 HCYL06	JUNTA CABEZAL TITAN 150 OSAKA 	$1230.00	$2800.00	$0.00	7.00	0.000	- Sin Departamento -
 RES519	JUNTA CABEZAL YAMAHA NEW CRYPTON BHI	$1170.00	$2500.00	$0.00	5.00	0.000	- Sin Departamento -
1003288	JUNTA CABEZAL YBR125 XTZ125 	$1380.00	$2730.00	$0.00	1.00	0.000	- Sin Departamento -
 CKM0001	JUNTA DE CABEZAL 110 CKM	$1150.00	$2500.00	$0.00	2.00	0.000	- Sin Departamento -
1005380	JUNTA DE CABEZAL HONDA BIZ 125	$1100.00	$2400.00	$0.00	0.00	0.000	- Sin Departamento -
1007181	JUNTA DE CABEZAL HONDA NEW WAVE 110S 	$2340.00	$3800.00	$0.00	8.00	0.000	- Sin Departamento -
1003273	JUNTA DE CABEZAL SMASH 110 CON ORING FORTE 	$1190.00	$2500.00	$0.00	13.00	0.000	- Sin Departamento -
1003268	JUNTA DE CABEZAL TITAN 2000 FORTE	$1130.00	$3500.00	$0.00	5.00	0.000	- Sin Departamento -
 RES524	JUNTA DE CABEZAL YAMAHA CRYPTON 	$1130.00	$2200.00	$0.00	1.00	0.000	- Sin Departamento -
 HCYL10	JUNTA DE CABEZAL YBR 125 OSAKA 	$1050.00	$2300.00	$0.00	7.00	0.000	- Sin Departamento -
33	JUNTA DE CABEZAL ZANELLA RX 150-SKUA-OSAKA	$580.00	$1290.00	$0.00	1.00	2	- Sin Departamento -
1691	JUNTA DE EMBRAGUE YBR 125 	$541.00	$1200.00	$0.00	3.00	0.000	- Sin Departamento -
1379	JUNTA DE EMBRAGUE/PATADA WAVE	$500.00	$1000.00	$0.00	5.00	0.000	- Sin Departamento -
1353	JUNTA DE ENCENDIDO RX 150 SDG	$350.00	$1000.00	$0.00	15.00	0.000	- Sin Departamento -
23851	JUNTA DE ENCENDIDO SMASH 	$512.00	$1200.00	$0.00	27.00	0.000	- Sin Departamento -
1220	JUNTA DE ENCENDIDO TITAN 2000_FAN_CG125	$400.00	$1000.00	$0.00	8.00	0.000	- Sin Departamento -
 ZV501	JUNTA DE ESCAPE 110 	$150.00	$500.00	$0.00	21.00	0.000	- Sin Departamento -
1003331	JUNTA DE ESCAPE 110 METAL CON GOMA	$71.00	$300.00	$0.00	46.00	0.000	- Sin Departamento -
18	JUNTA DE ESCAPE 150 COBRE CG-RX-	$110.00	$600.00	$0.00	74.00	0.000	- Sin Departamento -
1003312	JUNTA DE MOTOR COMPLETA GILERA YAKAWA	$2450.00	$4500.00	$0.00	9.00	0.000	- Sin Departamento -
1003315	JUNTA DE MOTOR COMPLETA SKUA 150/RX150	$3190.00	$5100.00	$0.00	5.00	1	- Sin Departamento -
1003327	JUNTA DE MOTOR COMPLETA YBR 125 FORTE	$3080.00	$4930.00	$0.00	3.00	0.000	- Sin Departamento -
1007188	JUNTA DE MOTOR COMPLETO H WAVE 110S	$2930.00	$4900.00	$0.00	4.00	0.000	- Sin Departamento -
1003305	JUNTA DE MOTOR COMPLETO TITAN 150 	$2750.00	$4400.00	$0.00	1.00	0.000	- Sin Departamento -
1003296	JUNTA DE MOTOR HONDA TORNADO/TWISTER 	$3220.00	$6000.00	$0.00	6.00	0.000	- Sin Departamento -
1007189	JUNTA DE MOTOR NS200 FORTE	$5075.00	$9200.00	$0.00	10.00	0.000	- Sin Departamento -
 SAM040	JUNTA DE MOTOR RX150 COMPLETA 	$2000.00	$4000.00	$0.00	0.00	0.000	- Sin Departamento -
 CKM0089	JUNTA DE MOTOR SMASH CKM 	$2410.00	$4500.00	$0.00	2.00	0.000	- Sin Departamento -
 CKM0284	JUNTA DE MOTOR TITAN 150/XR 150 CKM	$2555.00	$4500.00	$0.00	5.00	0.000	- Sin Departamento -
21093	JUNTA DE TAPA DE EMBRAGUE RX150	$780.00	$1500.00	$0.00	17.00	0.000	- Sin Departamento -
1533	JUNTA DE TAPA DE EMBRAGUE TITAN 150 	$640.00	$1200.00	$0.00	9.00	0.000	- Sin Departamento -
1613	JUNTA EMBRAGUE CRYPTON 105	$550.00	$1100.00	$0.00	7.00	0.000	- Sin Departamento -
1351	JUNTA EMBRAGUE/PATADA 110 SDG	$510.00	$1200.00	$0.00	10.00	0.000	- Sin Departamento -
1354	JUNTA EMBRAGUE/PATADA RX 150	$350.00	$1000.00	$0.00	1.00	0.000	- Sin Departamento -
1781	JUNTA MOTOR 110 JC PREMIUM 	$3390.00	$6000.00	$0.00	2.00	0.000	- Sin Departamento -
2124	JUNTA MOTOR COMPLETA CG150 TSH 	$3670.00	$5800.00	$0.00	5.00	0.000	- Sin Departamento -
 Ç	JUNTA MOTOR COMPLETA SMASH OSAKA	$1800.00	$3200.00	$0.00	7.00	0.000	- Sin Departamento -
 GAS36	JUNTA MOTOR COMPLETA SMASH OSAKA	$1910.00	$4000.00	$0.00	2.00	0.000	- Sin Departamento -
1005379	JUNTA MOTOR COMPLETO BIZ125 FORTE 	$2830.00	$4900.00	$0.00	7.00	0.000	- Sin Departamento -
1003308	JUNTA MOTOR COMPLETO WAVE 100 FORTE 	$2820.00	$4750.00	$0.00	3.00	0.000	- Sin Departamento -
1287	JUNTA MOTOR H BIZ 100 BB	$2280.00	$4250.00	$0.00	2.00	0.000	- Sin Departamento -
 RES521	JUNTA MOTOR H WAVE 50MM 	$2750.00	$4200.00	$0.00	2.00	0.000	- Sin Departamento -
 RES520	JUNTA MOTOR WAVE NEW BHI	$1793.00	$3000.00	$0.00	5.00	0.000	- Sin Departamento -
 GAS4	JUNTA MOTOR YAMAHA CRYPTON	$2235.00	$3600.00	$0.00	0.00	0.000	- Sin Departamento -
 GASNCRY	JUNTA MOTOR YAMAHA NEW CRYPTON 	$2275.00	$4500.00	$0.00	5.00	0.000	- Sin Departamento -
 GAS9	JUNTA MOTOR YBR125 OSAKA	$2140.00	$3450.00	$0.00	2.00	0.000	- Sin Departamento -
1003420	KIT DE DISTRIBUCION 110 FORTE 	$1950.00	$4500.00	$0.00	1.00	0.000	- Sin Departamento -
1783	KIT DE DISTRIBUCION 110 VINI 	$3070.00	$5500.00	$0.00	0.00	0.000	- Sin Departamento -
 7981V	KIT DE DISTRIBUCION BIZ/C90 3 RUEDAS OSAKA	$1090.00	$3200.00	$0.00	4.00	2	- Sin Departamento -
 7982V	KIT DE DISTRIBUCION C/ EJE OSAKA	$2141.00	$3500.00	$0.00	0.00	1	- Sin Departamento -
1692	KIT DE TRANSMISION 110 YEREN	$7930.00	$12500.00	$0.00	28.00	0.000	- Sin Departamento -
1732	KIT DE TRANSMISION RAION/GREKO 	$8000.00	$14000.00	$0.00	10.00	0.000	- Sin Departamento -
 CKM0332	KIT DISTRIBUCION H. NEW WAVE 110S CKM	$1750.00	$3500.00	$0.00	12.00	0.000	- Sin Departamento -
 9982V	KIT DISTRIBUCION SIN DENTAR OSAKA	$1485.00	$3000.00	$0.00	9.00	0.000	- Sin Departamento -
30	KIT DISTRIBUCION TIPO C90 SMASH 110 JAHF	$1495.00	$3000.00	$0.00	46.00	3	- Sin Departamento -
1614	KIT MECANICO VISOR CASCO H	$1250.00	$3000.00	$0.00	4.00	0.000	- Sin Departamento -
